cluster,token_stem,count_per_doc,count_of_docs,tfidf
5,rais,1,2,0.018602485511315006
5,rate,2,2,0.03720497102263001
5,rather,1,3,0.010370754537131342
5,read,1,4,0.004530248463580523
5,reason,1,3,0.010370754537131342
5,receiv,3,3,0.031112263611394027
5,recogn,5,4,0.022651242317902612
5,recognit,1,2,0.018602485511315006
5,record,2,3,0.020741509074262685
5,recruit,1,2,0.018602485511315006
5,reduc,2,5,0.0
5,reduct,2,2,0.03720497102263001
5,refer,2,3,0.020741509074262685
5,referenc,1,3,0.010370754537131342
5,reflect,6,5,0.0
5,regard,14,4,0.06342347849012732
5,region,1,3,0.010370754537131342
5,regist,1,3,0.010370754537131342
5,registr,1,2,0.018602485511315006
5,regul,9,4,0.0407722361722247
5,regular,2,3,0.020741509074262685
5,regularli,1,3,0.010370754537131342
5,regulatori,2,2,0.03720497102263001
5,relat,6,3,0.062224527222788054
5,relationship,8,3,0.08296603629705074
5,relev,5,3,0.05185377268565671
5,religion,1,3,0.010370754537131342
5,remedi,3,3,0.031112263611394027
5,remov,1,3,0.010370754537131342
5,renew,1,2,0.018602485511315006
5,report,3,3,0.031112263611394027
5,repres,2,5,0.0
5,request,8,4,0.03624198770864418
5,requir,19,5,0.0
5,reserv,3,4,0.013590745390741569
5,resid,1,2,0.018602485511315006
5,residenti,1,2,0.018602485511315006
5,resolut,1,3,0.010370754537131342
5,resolv,5,3,0.05185377268565671
5,resourc,1,4,0.004530248463580523
5,respect,8,5,0.0
5,respons,14,5,0.0
5,rest,1,2,0.018602485511315006
5,restrict,1,3,0.010370754537131342
5,result,6,3,0.062224527222788054
5,retail,9,3,0.09333679083418209
5,retain,1,2,0.018602485511315006
5,retali,1,2,0.018602485511315006
5,retribut,2,1,0.06534944511809897
5,review,7,3,0.0725952817599194
5,right,8,5,0.0
5,risk,19,4,0.08607472080802993
5,role,8,4,0.03624198770864418
5,roll,1,2,0.018602485511315006
5,routin,1,3,0.010370754537131342
5,rule,2,4,0.009060496927161045
5,safe,2,5,0.0
5,safeti,4,5,0.0
5,salari,2,1,0.06534944511809897
5,sale,2,4,0.009060496927161045
5,sb,5,3,0.05185377268565671
5,season,1,2,0.018602485511315006
5,seat,1,2,0.018602485511315006
5,section,2,3,0.020741509074262685
5,see,1,3,0.010370754537131342
5,seek,4,4,0.01812099385432209
5,select,5,4,0.022651242317902612
5,self,1,3,0.010370754537131342
5,seller,1,2,0.018602485511315006
5,semi,2,1,0.06534944511809897
5,seminar,5,2,0.09301242755657503
5,send,2,4,0.009060496927161045
5,sent,1,2,0.018602485511315006
5,serious,1,2,0.018602485511315006
5,servic,6,4,0.027181490781483138
5,servitud,1,3,0.010370754537131342
5,set,6,4,0.027181490781483138
5,seven,1,2,0.018602485511315006
5,sever,1,3,0.010370754537131342
5,sexual,1,2,0.018602485511315006
5,shall,1,3,0.010370754537131342
5,share,1,4,0.004530248463580523
5,shop,1,2,0.018602485511315006
5,sign,3,3,0.031112263611394027
5,signific,3,2,0.05580745653394502
5,sinc,5,3,0.05185377268565671
5,site,8,4,0.03624198770864418
5,slave,1,4,0.004530248463580523
5,slaveri,19,4,0.08607472080802993
5,social,7,4,0.03171173924506366
5,sodium,1,2,0.018602485511315006
5,sole,2,3,0.020741509074262685
5,solut,5,4,0.022651242317902612
5,soon,1,2,0.018602485511315006
5,sound,1,2,0.018602485511315006
5,sourc,9,3,0.09333679083418209
5,special,2,3,0.020741509074262685
5,specif,6,4,0.027181490781483138
5,specifi,3,3,0.031112263611394027
5,spend,2,1,0.06534944511809897
5,sport,1,2,0.018602485511315006
5,staff,1,3,0.010370754537131342
5,stage,4,3,0.04148301814852537
5,stai,1,2,0.018602485511315006
5,stakehold,1,2,0.018602485511315006
5,stand,1,2,0.018602485511315006
5,standard,16,5,0.0
5,state,9,3,0.09333679083418209
5,statement,2,3,0.020741509074262685
5,statu,1,2,0.018602485511315006
5,step,3,3,0.031112263611394027
5,stipul,1,2,0.018602485511315006
5,strateg,2,2,0.03720497102263001
5,strict,2,4,0.009060496927161045
5,strictli,1,3,0.010370754537131342
5,strong,1,3,0.010370754537131342
5,strongli,1,3,0.010370754537131342
5,sub,1,3,0.010370754537131342
5,subcontractor,1,3,0.010370754537131342
5,subject,3,3,0.031112263611394027
5,submit,2,3,0.020741509074262685
5,subsidiari,1,3,0.010370754537131342
5,substanc,1,3,0.010370754537131342
5,suffici,1,3,0.010370754537131342
5,suppli,19,4,0.08607472080802993
5,supplier,19,5,0.0
5,support,5,5,0.0
5,sure,1,3,0.010370754537131342
5,suspect,5,2,0.09301242755657503
5,suspend,1,2,0.018602485511315006
5,sustain,5,4,0.022651242317902612
5,system,2,5,0.0
5,tablet,1,2,0.018602485511315006
5,take,10,4,0.045302484635805225
5,taken,2,3,0.020741509074262685
5,tangibl,2,2,0.03720497102263001
5,target,1,3,0.010370754537131342
5,tast,1,2,0.018602485511315006
5,team,4,4,0.01812099385432209
5,termin,5,3,0.05185377268565671
5,therebi,1,3,0.010370754537131342
5,thing,1,3,0.010370754537131342
5,think,1,2,0.018602485511315006
5,third,14,4,0.06342347849012732
5,three,4,2,0.07440994204526002
5,throughout,2,4,0.009060496927161045
5,time,8,3,0.08296603629705074
5,tool,1,2,0.018602485511315006
5,topic,1,3,0.010370754537131342
5,touch,3,2,0.05580745653394502
5,toward,1,2,0.018602485511315006
5,traffick,19,4,0.08607472080802993
5,train,19,4,0.08607472080802993
5,transpar,14,4,0.06342347849012732
5,treat,2,5,0.0
5,treatment,1,3,0.010370754537131342
5,two,4,3,0.04148301814852537
5,type,1,2,0.018602485511315006
5,u,7,5,0.0
5,unabl,1,2,0.018602485511315006
5,unaccept,1,2,0.018602485511315006
5,unannounc,8,4,0.03624198770864418
5,uncov,1,2,0.018602485511315006
5,understand,2,3,0.020741509074262685
5,understood,1,2,0.018602485511315006
5,undertak,1,3,0.010370754537131342
5,unit,3,3,0.031112263611394027
5,updat,2,4,0.009060496927161045
5,upon,2,3,0.020741509074262685
5,upstream,1,2,0.018602485511315006
5,us,16,5,0.0
5,usa,1,4,0.004530248463580523
5,user,1,3,0.010370754537131342
5,valu,1,4,0.004530248463580523
5,variou,2,3,0.020741509074262685
5,vendor,10,4,0.045302484635805225
5,ventil,1,2,0.018602485511315006
5,verbal,1,2,0.018602485511315006
5,verif,17,4,0.07701422388086888
5,verifi,6,3,0.062224527222788054
5,view,1,3,0.010370754537131342
5,violat,10,3,0.10370754537131342
5,visit,2,3,0.020741509074262685
5,volum,1,2,0.018602485511315006
5,voluntari,2,2,0.03720497102263001
5,wage,3,3,0.031112263611394027
5,wai,6,4,0.027181490781483138
5,warn,2,2,0.03720497102263001
5,water,1,2,0.018602485511315006
5,web,4,3,0.04148301814852537
5,websit,2,3,0.020741509074262685
5,week,1,2,0.018602485511315006
5,well,8,3,0.08296603629705074
5,wherev,1,3,0.010370754537131342
5,whether,4,3,0.04148301814852537
5,whichev,1,2,0.018602485511315006
5,will,14,5,0.0
5,within,10,3,0.10370754537131342
5,without,3,4,0.013590745390741569
5,work,8,5,0.0
5,worker,4,3,0.04148301814852537
5,workplac,3,4,0.013590745390741569
5,world,1,5,0.0
5,written,3,3,0.031112263611394027
5,year,4,3,0.04148301814852537
